::1 - - [02/Jan/2023:19:16:10 +0100] "GET /wp-admin/post-new.php?post_type=page HTTP/1.1" 200 938541
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/dist/preferences.min.js?ver=5e6c91c252c0e040f379 HTTP/1.1" 200 2908
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/dist/editor.min.js?ver=c9102d37531f38da0681 HTTP/1.1" 200 143361
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/dist/plugins.min.js?ver=0d1b90278bae7df6ecf9 HTTP/1.1" 200 4936
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/media-models.min.js?ver=6.1.1 HTTP/1.1" 200 13394
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/plupload/wp-plupload.min.js?ver=6.1.1 HTTP/1.1" 200 5903
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/mediaelement/mediaelement-and-player.min.js?ver=4.2.17 HTTP/1.1" 200 158005
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/mediaelement/mediaelement-migrate.min.js?ver=6.1.1 HTTP/1.1" 200 1191
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/mediaelement/wp-mediaelement.min.js?ver=6.1.1 HTTP/1.1" 200 906
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/media-views.min.js?ver=6.1.1 HTTP/1.1" 200 110297
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/dist/edit-post.min.js?ver=2baffbeec6cbe5171dee HTTP/1.1" 200 116012
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/media-editor.min.js?ver=6.1.1 HTTP/1.1" 200 10885
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/media-audiovideo.min.js?ver=6.1.1 HTTP/1.1" 200 12075
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/mce-view.min.js?ver=6.1.1 HTTP/1.1" 200 9883
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/imgareaselect/jquery.imgareaselect.min.js?ver=6.1.1 HTTP/1.1" 200 9712
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-admin/js/image-edit.min.js?ver=6.1.1 HTTP/1.1" 200 11244
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/dist/format-library.min.js?ver=57876a359eac66da202b HTTP/1.1" 200 19897
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/tinymce/tinymce.min.js?ver=49110-20201110 HTTP/1.1" 200 365570
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/tinymce/plugins/compat3x/plugin.min.js?ver=49110-20201110 HTTP/1.1" 200 4129
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/dist/block-directory.min.js?ver=000a47d4ebe2ceac3593 HTTP/1.1" 200 21658
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-json/wp/v2/users/me?context=edit&_locale=user HTTP/1.1" 200 2159
::1 - - [02/Jan/2023:19:16:13 +0100] "GET /wp-json/wp/v2/blocks?context=edit&per_page=100&_locale=user HTTP/1.1" 200 2
::1 - - [02/Jan/2023:19:16:14 +0100] "OPTIONS /wp-json/wp/v2/pages/7?_locale=user HTTP/1.1" 200 10881
::1 - - [02/Jan/2023:19:16:14 +0100] "POST /wp-json/wp/v2/users/me?_locale=user HTTP/1.1" 200 2251
::1 - - [02/Jan/2023:19:16:13 +0100] "GET /wp-json/?_fields=description%2Cgmt_offset%2Chome%2Cname%2Csite_icon%2Csite_icon_url%2Csite_logo%2Ctimezone_string%2Curl&_locale=user HTTP/1.1" 200 447
::1 - - [02/Jan/2023:19:16:13 +0100] "GET /wp-json/wp/v2/taxonomies?context=edit&per_page=100&_locale=user HTTP/1.1" 200 7203
::1 - - [02/Jan/2023:19:16:13 +0100] "GET /wp-json/wp/v2/users?context=view&who=authors&per_page=50&_fields=id%2Cname&_locale=user HTTP/1.1" 200 25
::1 - - [02/Jan/2023:19:16:13 +0100] "GET /wp-json/wp/v2/block-patterns/categories?_locale=user HTTP/1.1" 200 404
::1 - - [02/Jan/2023:19:16:15 +0100] "GET /wp-json/wp/v2/themes?context=edit&status=active&_locale=user HTTP/1.1" 200 4379
::1 - - [02/Jan/2023:19:16:15 +0100] "POST /wp-json/wp/v2/users/me?_locale=user HTTP/1.1" 200 2272
::1 - - [02/Jan/2023:19:16:13 +0100] "GET /wp-json/wp/v2/block-patterns/patterns?_locale=user HTTP/1.1" 200 175503
::1 - - [02/Jan/2023:19:16:23 +0100] "GET /wp-json/wp/v2/categories/1?context=edit&_locale=user HTTP/1.1" 200 606
::1 - - [02/Jan/2023:19:16:23 +0100] "GET /wp-json/wp/v2/taxonomies/category?context=edit&_locale=user HTTP/1.1" 200 2370
::1 - - [02/Jan/2023:19:16:23 +0100] "GET /wp-json/wp/v2/taxonomies/post_tag?context=edit&_locale=user HTTP/1.1" 200 2358
::1 - - [02/Jan/2023:19:16:24 +0100] "POST /wp-json/wp/v2/pages/7?_locale=user HTTP/1.1" 200 1814
